customer_id,company_name,contact_name,email,phone,address,city,state,zip,country,segment,credit_limit,payment_terms,account_status,created_date,_ingested_at
CUST-000455,"Elliott, Adams and Rivera",Kevin Jacobson,jennifer53@rasmussen-kim.org,446.769.8616x3421,0809 Schaefer River Suite 815,Port Raymond,FL,42849,US,ENTERPRISE,10000,NET60,ACTIVE,2024-06-25,2026-04-30T04:36:50.726872
CUST-000456,"James, Turner and Griffin",Thomas Smith,derrick59@baker.com,504-289-3326x1454,637 Damon Springs Apt. 081,Bentleystad,PW,22391,US,ENTERPRISE,50000,NET60,INACTIVE,2022-07-14,2026-04-30T04:36:50.726872
CUST-000457,Miller Ltd,Anna Cantu,lucas35@ramirez.net,744.470.1732x086,7729 Ross Islands,Lopezmouth,AL,15112,US,GOVERNMENT,50000,PREPAID,ACTIVE,2023-09-11,2026-04-30T04:36:50.726872
CUST-000458,Brewer Inc,Lori Howard,lisarandolph@johnson.com,+1-980-500-2722x1425,0943 Kayla Forge,Riceland,NM,22059,US,RETAIL,5000,NET15,ACTIVE,2021-08-15,2026-04-30T04:36:50.726872
CUST-000459,Martinez Group,Heather Moore,uthompson@burke.org,001-973-552-5953x3222,992 Justin Walk,Vazquezbury,WY,46905,US,WHOLESALE,100000,PREPAID,SUSPENDED,2023-03-30,2026-04-30T04:36:50.726872
CUST-000460,Perez Group,Gregory Johnson,ddavis@cherry.org,318.723.6010x7126,821 Wade Ville,Leblancview,ND,34353,US,GOVERNMENT,5000,NET15,ACTIVE,2024-09-30,2026-04-30T04:36:50.726872
CUST-000461,Gonzalez-Ramos,Charles Petty,tinahaas@farley.net,4194442589,560 White River,Jasonton,MH,51568,US,ENTERPRISE,5000,NET30,ACTIVE,2023-05-21,2026-04-30T04:36:50.726872
CUST-000462,"Tyler, Mendoza and Lindsey",Matthew Schmidt,randy74@carey.info,+1-853-284-1852x01362,639 Sandoval Lights Apt. 547,West Lucasshire,CA,23344,US,GOVERNMENT,250000,PREPAID,ACTIVE,2021-11-24,2026-04-30T04:36:50.726872
CUST-000463,Miller-Madden,Billy Miranda,mark40@mahoney.org,995.278.7520,42620 Cindy Run,Davisland,FL,40803,US,RETAIL,5000,COD,SUSPENDED,2021-12-12,2026-04-30T04:36:50.726872
CUST-000464,Duncan Ltd,Travis Powell,ksullivan@wells.info,719.922.7607,3394 Darius Course Suite 543,New Emilyshire,SC,44393,US,ECOMMERCE,5000,PREPAID,SUSPENDED,2022-11-14,2026-04-30T04:36:50.726872
CUST-000465,Martinez Inc,Kevin Bell,hamptontom@nelson-campbell.info,870-900-2687x6448,9797 Dyer Corners Suite 365,Vazquezton,KS,43836,US,WHOLESALE,250000,NET60,ACTIVE,2021-08-09,2026-04-30T04:36:50.726872
CUST-000466,Russell LLC,Daniel Gonzalez,kproctor@jensen-mccarty.info,519-252-9635,702 Bailey Estates Apt. 763,Evansland,PR,41659,US,GOVERNMENT,5000,PREPAID,ACTIVE,2023-10-16,2026-04-30T04:36:50.726872
CUST-000467,"Oliver, Hansen and Hudson",James Livingston,psandoval@compton-molina.com,001-534-641-4916x9993,743 Wiley Greens Apt. 882,East Brandon,MA,66103,US,WHOLESALE,100000,COD,ACTIVE,2024-11-24,2026-04-30T04:36:50.726872
CUST-000468,Jacobs Group,Colleen Johnston,cory21@cuevas.info,(702)517-0754,655 Mcbride Curve Apt. 030,West Joshuachester,PR,40397,US,RETAIL,100000,NET15,ACTIVE,2024-07-27,2026-04-30T04:36:50.726872
CUST-000469,Hernandez PLC,Anthony Johnson,daniel13@shields.com,596.335.9570x86199,584 Jordan Islands Suite 631,East Sarahside,MN,06800,US,ECOMMERCE,100000,PREPAID,SUSPENDED,2023-01-24,2026-04-30T04:36:50.726872
CUST-000470,Zamora-Lee,Timothy Yang,hodgejames@carter-baker.com,+1-710-443-7968x6800,9021 Kim Heights Apt. 743,West Jaredmouth,AR,20838,US,ECOMMERCE,5000,COD,ACTIVE,2023-04-08,2026-04-30T04:36:50.726872
CUST-000471,"Bauer, Davenport and Valentine",Robert Lynch,robert52@walton-blair.com,232.482.9302,9133 Jerry Forges Apt. 467,Jonesville,TN,56570,US,RETAIL,250000,COD,ACTIVE,2025-03-16,2026-04-30T04:36:50.726872
CUST-000472,Cantu-Smith,Brenda Mendoza,karen53@brown.com,223-598-4723,202 Ellis Union Apt. 172,Lake Laura,LA,07332,US,ENTERPRISE,250000,NET30,ACTIVE,2024-07-01,2026-04-30T04:36:50.726872
CUST-000473,Gonzales Ltd,Ronald Guerrero,gblair@may-vazquez.com,961-499-2406x583,258 Hector Island Apt. 956,Changport,VT,33887,US,RETAIL,25000,NET60,INACTIVE,2025-08-21,2026-04-30T04:36:50.726872
CUST-000474,"Stevenson, Valentine and Washington",Jocelyn Hammond,bauercory@miller.com,678.203.5869x01707,251 Benson Fall,Jillville,NM,13873,US,RETAIL,100000,NET15,ACTIVE,2022-10-17,2026-04-30T04:36:50.726872
CUST-000475,Thomas Group,Nicole Wright,bwhite@vincent-hernandez.com,(626)654-9633x0833,0488 Romero Prairie Suite 047,Port Gabrielstad,RI,90038,US,RETAIL,25000,PREPAID,ACTIVE,2024-07-14,2026-04-30T04:36:50.726872
CUST-000476,"Cohen, Jones and Miranda",Richard West,claire26@walters-clark.org,001-456-234-2777x5225,65812 Anthony Land Apt. 294,North Marcuschester,IL,06011,US,WHOLESALE,250000,COD,INACTIVE,2022-08-13,2026-04-30T04:36:50.726872
CUST-000477,"Stewart, Todd and Haynes",Jeffrey Ford,debbiejackson@sharp.com,(561)254-9808x51331,9832 Lori Corner,Port Edwin,MP,23162,US,GOVERNMENT,250000,NET60,ACTIVE,2021-12-21,2026-04-30T04:36:50.726872
CUST-000478,Curry-Dixon,Ashley Watson,mollystephens@porter.com,001-291-885-4880x64420,877 Sanchez Island,Kimberlyfurt,SC,53156,US,RETAIL,250000,COD,ACTIVE,2023-09-21,2026-04-30T04:36:50.726872
CUST-000479,Curry-Hampton,Jeffrey Anderson,donna19@espinoza.com,(413)620-4104,47891 Thomas Ridges,Hernandezchester,OR,80377,US,ENTERPRISE,10000,NET30,ACTIVE,2023-09-08,2026-04-30T04:36:50.726872
CUST-000480,"Vazquez, Davis and Martin",Ashley Dunn,robinsonryan@smith-watts.com,001-500-305-3285x386,0524 Olivia Freeway,West Angelaburgh,MT,81234,US,RETAIL,25000,NET15,SUSPENDED,2022-10-12,2026-04-30T04:36:50.726872
CUST-000481,"Osborne, Saunders and Brown",Joseph Reynolds,pavila@thompson.com,896.933.7618x51862,68410 James Shore,East Rachel,VT,80294,US,GOVERNMENT,100000,COD,ACTIVE,2022-08-15,2026-04-30T04:36:50.726872
CUST-000482,Nunez PLC,Courtney Hurst,umclaughlin@rice.com,(377)661-0659x2088,92797 Wilson Parkway,West Tarachester,OR,70393,US,RETAIL,250000,NET60,ACTIVE,2023-06-05,2026-04-30T04:36:50.726872
CUST-000483,"Schwartz, Bell and Jimenez",Alice Moran,jacquelinebennett@ashley.com,+1-459-712-5734x989,94607 Tanner Prairie Apt. 747,Port Christina,NE,77868,US,ENTERPRISE,5000,NET15,ACTIVE,2023-12-01,2026-04-30T04:36:50.726872
CUST-000484,Duran PLC,Kari Hart,rparker@scott-bell.org,001-646-341-8398,3478 Clark Street Apt. 649,West Kellytown,WY,79790,US,RETAIL,25000,COD,ACTIVE,2022-09-28,2026-04-30T04:36:50.726872
CUST-000485,"Bowman, Drake and Liu",Christopher Houston,martindonald@williams-ross.net,+1-200-582-4845x813,7488 Christine Street,Greenville,OH,46065,US,GOVERNMENT,50000,NET15,ACTIVE,2024-11-11,2026-04-30T04:36:50.726872
CUST-000486,Smith Group,Suzanne Williams,brandoncooper@wolf-powell.org,001-695-830-5641x84937,087 Desiree Pines Suite 260,North Crystalborough,NE,49307,US,GOVERNMENT,250000,COD,ACTIVE,2022-05-15,2026-04-30T04:36:50.726872
CUST-000487,Hall LLC,Wayne Anderson,longjoshua@blevins-hansen.biz,(824)906-2215x599,6222 Chelsea Isle,East Sarah,SD,86996,US,ECOMMERCE,25000,NET30,INACTIVE,2023-11-01,2026-04-30T04:36:50.726872
CUST-000488,Mcguire-Green,Steven Torres,gail55@walker.com,+1-735-507-1245,90036 Dominique Course,Lake Kimberlybury,WI,84399,US,GOVERNMENT,5000,COD,SUSPENDED,2022-07-17,2026-04-30T04:36:50.726872
CUST-000489,"Booker, Simpson and Coleman",Marvin Dennis,angela58@jackson-silva.com,(952)751-6185,1050 Michael Rapid,West Shaneport,KY,62316,US,WHOLESALE,100000,NET15,ACTIVE,2023-04-14,2026-04-30T04:36:50.726872
CUST-000490,Fowler-Kelly,Jeffrey Rice,daniel71@carpenter-park.org,234.549.3053x788,83611 John Row,South Sharon,NY,62686,US,RETAIL,5000,NET15,INACTIVE,2025-08-18,2026-04-30T04:36:50.726872
CUST-000491,"Preston, Burnett and Hawkins",Christopher Daniels,alecwilcox@white-sutton.com,(917)246-5353,915 Jennings Field,Joshuafurt,NM,11985,US,ENTERPRISE,25000,COD,SUSPENDED,2025-05-26,2026-04-30T04:36:50.726872
CUST-000492,Newton-Mahoney,Jennifer Frederick,jeffrey62@jacobs.biz,750-999-9900x108,083 Martin Squares,New Brookehaven,LA,38182,US,GOVERNMENT,10000,COD,ACTIVE,2022-10-09,2026-04-30T04:36:50.726872
CUST-000493,"Phillips, Hill and Pace",Elizabeth Potter,caguilar@hoffman.info,995-382-8190x22179,8839 Roach Mountain,West Karenhaven,ME,34932,US,GOVERNMENT,5000,NET15,SUSPENDED,2024-02-14,2026-04-30T04:36:50.726872
CUST-000494,Tyler and Sons,Philip Moore,ghendrix@white.com,588.956.8119,5900 Martha Mills,Raystad,MD,19874,US,GOVERNMENT,25000,NET30,ACTIVE,2026-02-02,2026-04-30T04:36:50.726872
CUST-000495,Middleton-Richards,Richard Davis,julie80@marshall.com,326.201.1939,297 Taylor Way,Michaelbury,VA,56415,US,GOVERNMENT,25000,PREPAID,INACTIVE,2021-09-07,2026-04-30T04:36:50.726872
CUST-000496,"Brown, Schmidt and Mckenzie",Savannah Love,campbellbruce@evans.info,461.958.7366,58969 Jason Garden,Lake Adrianmouth,ND,42674,US,WHOLESALE,5000,NET60,SUSPENDED,2024-12-25,2026-04-30T04:36:50.726872
CUST-000497,Richardson LLC,David Curtis,phoover@freeman.com,564-936-9028,70289 Barajas Run Suite 605,West Gregory,CO,50008,US,GOVERNMENT,5000,NET60,ACTIVE,2023-06-29,2026-04-30T04:36:50.726872
CUST-000498,Jones-Bush,Andrew Garcia,uhaley@snow.com,(640)451-0388x02730,3628 Jose Green Suite 718,New Logan,IL,03333,US,WHOLESALE,250000,NET15,ACTIVE,2026-03-21,2026-04-30T04:36:50.726872
CUST-000499,Andrews-Williams,David Avila DVM,hudsonglen@gallagher.info,001-545-251-3587x27174,811 Combs View Suite 034,New William,NC,09021,US,GOVERNMENT,100000,NET30,SUSPENDED,2025-08-21,2026-04-30T04:36:50.726872
CUST-000500,Harris-Harrison,Heather Hunt,jasoncampbell@cole-calderon.com,809.209.1538,262 Baker Expressway,West Carlosburgh,VI,30994,US,WHOLESALE,250000,COD,ACTIVE,2022-01-18,2026-04-30T04:36:50.726872
